"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","AdjPValue","Power","BCOV"
"ENSG00000240972","MIF",-0.696,5.225,0.0590733447487374,0.130262085472729,0.744,0.683
"ENSG00000276701","MIF",-0.696,5.225,0.0590751744484921,0.130262085472729,0.744,0.683
"ENSG00000073803","MAP3K13",0.299,4.453,0.0591194943306963,0.130322319603774,0.587,0.292
"ENSG00000151849","CENPJ",-0.547,-0.587,0.0591353231667673,0.130341669734215,0.194,0.482
"ENSG00000122512","PMS2",-0.311,1.573,0.0592143864196494,0.130500375220987,0.246,0.284
"ENSG00000155256","ZFYVE27",0.297,2.125,0.0592242542048812,0.130506563741976,0.291,0.283
"ENSG00000123595","RAB9A",0.25,2.682,0.059277828914501,0.130609051884799,0.3,0.235
"ENSG00000197283","SYNGAP1",-0.658,-0.156,0.0593098342922692,0.130663996749719,0.299,0.594
"ENSG00000174721","FGFBP3",0.78,-1.475,0.0593269495815784,0.130686128451508,0.208,0.666
"ENSG00000257365","FNTB",0.4,1.681,0.0594088019644252,0.130850841548238,0.348,0.374
"ENSG00000185522","LMNTD2",1.339,-2.104,0.0594808290003201,0.130982251227876,0.311,1.225
"ENSG00000189332","LOC494141",0.643,-0.587,0.0594826354569956,0.130982251227876,0.238,0.588
"ENSG00000130024","PHF10",0.272,3.884,0.0595065276791344,0.131019255678475,0.493,0.262
"ENSG00000133612","AGAP3",-0.301,3.967,0.0595562528603337,0.131113122588559,0.539,0.292
"ENSG00000162910","MRPL55",0.374,3.848,0.0596020564133978,0.131198334705653,0.591,0.366
"ENSG00000184967","NOC4L",-0.412,2.135,0.0596326440956128,0.131250036760507,0.42,0.394
"ENSG00000103569","AQP9",0.296,8.816,0.0596397483057578,0.131250046092885,0.753,0.292
"ENSG00000162761","LMX1A",-1.187,-2.783,0.0596493078883153,0.131255458352981,0.203,0.898
"ENSG00000109771","LRP2BP",0.584,-0.964,0.0597046852130769,0.131361677082711,0.18,0.479
"ENSG00000060656","PTPRU",0.408,3.952,0.0597240104835958,0.13138855858619,0.624,0.399
"ENSG00000234585","CCT6P3",0.72,-0.386,0.0597423717994744,0.131413313313313,0.304,0.648
"ENSG00000102805","CLN5",0.224,4.44,0.059820945766109,0.131570494162081,0.49,0.217
"ENSG00000188822","CNR2",0.939,-1.216,0.0598609960208259,0.131642918444086,0.295,0.847
"ENSG00000165807","PPP1R36",1.324,-2.893,0.059929076052761,0.131776959665914,0.225,0.987
"ENSG00000144407","PTH2R",-1.117,-1.433,0.0599528329695461,0.131813519300075,0.331,1.022
"ENSG00000143079","CTTNBP2NL",-0.438,1.467,0.0600040303942339,0.131900700289005,0.349,0.423
"ENSG00000109320","NFKB1",-0.227,3.623,0.0600067558925964,0.131900700289005,0.386,0.218
"ENSG00000163898","LIPH",1.017,-1.56,0.0600695805481083,0.132023096660603,0.281,0.91
"ENSG00000204946","ZNF783",-0.559,-0.576,0.0601002659018681,0.13207483540917,0.204,0.456
"ENSG00000276802","HERC2",-0.371,2.474,0.0601370527230327,0.132139968695826,0.419,0.362
"ENSG00000131069","ACSS2",0.553,6.931,0.0601803862368415,0.132219469928007,0.755,0.543
"ENSG00000109381","ELF2",-0.28,2.719,0.0601918800110482,0.132229006997533,0.344,0.27
"ENSG00000149257","SERPINH1",0.271,3.541,0.0602104262413467,0.132242527080984,0.443,0.263
"ENSG00000132437","DDC",-0.246,4.79,0.0602123417959885,0.132242527080984,0.561,0.241
"ENSG00000042753","AP2S1",0.281,5.457,0.0602318448597943,0.132269646481131,0.653,0.276
"ENSG00000115415","STAT1",0.437,5.881,0.0602449869641742,0.132282792376734,0.728,0.43
"ENSG00000196544","BORCS6",0.39,1.671,0.0602785747711645,0.132340823422773,0.335,0.37
"ENSG00000135870","RC3H1",-0.324,3.248,0.0603370878473185,0.132453557290765,0.472,0.315
"ENSG00000123901","GPR83",1.017,-2.144,0.0603672227928604,0.132493603317086,0.217,0.888
"ENSG00000234912","SNHG20",0.599,-0.522,0.0603696646510772,0.132493603317086,0.224,0.542
"ENSG00000137103","TMEM8B",-0.318,1.953,0.0604040107541547,0.132540374560243,0.294,0.303
"ENSG00000127445","PIN1",0.344,3.279,0.0604053151395678,0.132540374560243,0.498,0.336
"ENSG00000196664","TLR7",0.496,-0.554,0.0604203054239568,0.132557532170338,0.175,0.41
"ENSG00000167720","SRR",0.344,1.629,0.0604585482627603,0.13262569398189,0.285,0.32
"ENSG00000204599","TRIM39",0.683,-0.644,0.0604855285593243,0.132669136325068,0.253,0.616
"ENSG00000177853","ZNF518A",-0.337,1.968,0.0604947791493986,0.132673684583673,0.32,0.316
"ENSG00000004799","PDK4",-0.357,7.306,0.0605151782749889,0.132702679192342,0.737,0.354
"ENSG00000160233","LRRC3",-0.269,5.627,0.0605786940347675,0.13282620542364,0.655,0.265
"ENSG00000102401","ARMCX3",0.272,3.411,0.0606610215028948,0.132990944438154,0.426,0.264
"ENSG00000154473","BUB3",-0.213,3.82,0.0607584389692602,0.133172931323897,0.388,0.204
"ENSG00000015475","BID",0.242,4.236,0.0607559595978288,0.133172931323897,0.49,0.236
"ENSG00000234292","LOC729040",-1.137,-2.984,0.0610448907631864,0.133784925980826,0.172,0.912
"ENSG00000198018","ENTPD7",-0.407,1.392,0.0610915140307444,0.133871233804213,0.311,0.394
"ENSG00000136560","TANK",0.27,3.097,0.0611365192148738,0.133938100759203,0.383,0.258
"ENSG00000053254","FOXN3",-0.234,5.806,0.061133383797915,0.133938100759203,0.636,0.232
"ENSG00000111737","RAB35",-0.247,3.048,0.0611899226384038,0.134039211979326,0.342,0.236
"ENSG00000170054","SERPINA9",1.402,-3.29,0.0612473182759511,0.134146670874444,0.206,0.869
"ENSG00000276836","ARHGAP27",-1.133,-0.828,0.061253491769511,0.134146670874444,0.419,1.061
"ENSG00000163141","BNIPL",1.139,-2.572,0.0613507814772875,0.134343822126171,0.206,0.999
"ENSG00000206344","HCG27",1.196,-2.975,0.0613613608856364,0.134351073946687,0.192,0.721
"ENSG00000111261","MANSC1",0.283,1.271,0.061389930483512,0.134365883840659,0.19,0.248
"ENSG00000281818","MANSC1",0.283,1.271,0.0613846623582031,0.134365883840659,0.19,0.248
"ENSG00000167967","E4F1",-0.477,2.013,0.061387287188162,0.134365883840659,0.459,0.46
"ENSG00000138823","MTTP",0.241,7.747,0.0614452271511609,0.13447099196358,0.725,0.239
"ENSG00000105643","ARRDC2",0.354,1.478,0.061455286860566,0.13447708722827,0.276,0.332
"ENSG00000186470","BTN3A2",0.338,4.41,0.0614833810407559,0.134522639592782,0.611,0.334
"ENSG00000164164","OTUD4",-0.297,3.44,0.0615085568921905,0.1345617967703,0.459,0.293
"ENSG00000125755","SYMPK",-0.267,4.545,0.0615497284111333,0.134635934138943,0.556,0.264
"ENSG00000169957","ZNF768",-0.253,4.052,0.0616244729725755,0.134783484071348,0.484,0.246
"ENSG00000067704","IARS2",-0.298,5.521,0.0616421717207324,0.134806244697676,0.66,0.297
"ENSG00000244482","LILRA6",-1.283,-2.316,0.06166870267128,0.134848312938406,0.282,1.013
"ENSG00000176383","B3GNT4",1.225,-2.933,0.0617672250796655,0.135047773249284,0.195,1.01
"ENSG00000188818","ZDHHC11",0.884,-1.254,0.0618809970339051,0.135280524026581,0.269,0.795
"ENSG00000167523","SPATA33",0.438,0.048,0.0618969798552262,0.135299464302201,0.193,0.388
"ENSG00000052344","PRSS8",0.39,3.409,0.061920653924989,0.135335210269254,0.552,0.385
"ENSG00000173611","SCAI",0.457,1.163,0.0619545162743531,0.13534521246132,0.326,0.438
"ENSG00000111850","SMIM8",0.32,1.349,0.061941331277951,0.13534521246132,0.228,0.3
"ENSG00000249242","TMEM150C",-0.311,3.238,0.061953032479962,0.13534521246132,0.458,0.3
"ENSG00000150527","MIA2",0.283,5.797,0.0619444792897526,0.13534521246132,0.672,0.28
"ENSG00000121068","TBX2",-0.406,1.368,0.0620069858612268,0.13544383086738,0.311,0.383
"ENSG00000166153","DEPDC4",0.545,-1.013,0.0621555037425612,0.135752202526582,0.16,0.451
"ENSG00000213190","MLLT11",0.698,-0.472,0.062173565350269,0.135775608867699,0.281,0.626
"ENSG00000215217","C5orf49",-0.826,-1.677,0.062207876911343,0.135834492391104,0.202,0.747
"ENSG00000132010","ZNF20",0.962,-1.074,0.0622315434101443,0.135854156194149,0.322,0.879
"ENSG00000088038","CNOT3",-0.374,2.19,0.0622389293956643,0.135854156194149,0.385,0.362
"ENSG00000134371","CDC73",-0.256,2.959,0.0622364959254529,0.135854156194149,0.339,0.25
"ENSG00000130844","ZNF331",-0.323,1.712,0.0623894286322729,0.136150510883744,0.272,0.304
"ENSG00000101544","ADNP2",-0.268,1.96,0.0623847221846712,0.136150510883744,0.24,0.248
"ENSG00000267288","LOC105371795",1.071,-2.706,0.062415798332998,0.136156852697579,0.181,0.85
"ENSG00000198346","ZNF813",0.562,0.412,0.0624217963113696,0.136156852697579,0.307,0.536
"ENSG00000188566","NDOR1",-0.611,0.231,0.0624181548759306,0.136156852697579,0.314,0.584
"ENSG00000141644","MBD1",-0.256,3.723,0.0624013437385902,0.136156852697579,0.439,0.253
"ENSG00000121211","MND1",1.068,-2.908,0.0625065286015621,0.1363255884531,0.166,0.795
"ENSG00000166289","PLEKHF1",-0.442,1.756,0.0625214533811136,0.136342053462695,0.395,0.423
"ENSG00000059122","FLYWCH1",-0.359,2.179,0.0625480600479824,0.136383986558977,0.368,0.346
"ENSG00000069849","ATP1B3",0.429,1.904,0.0625889902838714,0.136457138151627,0.4,0.415
"ENSG00000206297","TAP1",0.592,0.596,0.0626255003632968,0.136504539525516,0.352,0.563
"ENSG00000226173","TAP1",0.592,0.596,0.0626188817078697,0.136504539525516,0.352,0.563
"ENSG00000138640","FAM13A",0.281,5.431,0.062656785050453,0.136556629149101,0.646,0.279
"ENSG00000142556","ZNF614",0.439,0.292,0.0627262487188014,0.136691905436256,0.218,0.385
"ENSG00000277258","PCGF2",-0.443,0.344,0.0627603131229662,0.136733900812157,0.223,0.406
"ENSG00000278644","PCGF2",-0.443,0.344,0.0627538033145851,0.136733900812157,0.223,0.406
"ENSG00000148660","CAMK2G",0.338,3.268,0.062803044525158,0.136810874510025,0.486,0.333
"ENSG00000049618","ARID1B",-0.336,3.972,0.0628164246145965,0.136823898365197,0.569,0.33
"ENSG00000100154","TTC28",-0.336,3.217,0.0628395899792715,0.136858230485016,0.481,0.328
"ENSG00000165996","HACD1",0.632,-0.997,0.0629816599640975,0.137151486169903,0.196,0.541
"ENSG00000111215","PRR4",1.062,-2.844,0.0631760748449618,0.137558647771963,0.172,0.7
"ENSG00000171116","HSFX1",-0.752,-1.3,0.063248850038471,0.137700888212363,0.213,0.67
"ENSG00000125780","TGM3",-1.046,-2.687,0.0632603778298921,0.137709767376753,0.179,0.776
"ENSG00000243646","IL10RB",0.266,4.319,0.0632680816903433,0.137710321220733,0.53,0.263
"ENSG00000167769","ACER1",-0.917,-2.407,0.0633491145258071,0.137854235564929,0.172,0.645
"ENSG00000162367","TAL1",-0.566,-0.924,0.0633449515429737,0.137854235564929,0.176,0.463
"ENSG00000055211","GINM1",0.218,4.466,0.0634053958395928,0.137960469337419,0.478,0.215
"ENSG00000101199","ARFGAP1",0.351,3.294,0.0634926313418551,0.138134021770688,0.502,0.347
"ENSG00000165886","UBTD1",-0.432,1.801,0.0635244500461703,0.138186983237645,0.389,0.417
"ENSG00000170085","SIMC1",-0.274,2.041,0.0635843614452811,0.138301036083947,0.255,0.257
"ENSG00000101236","RNF24",0.406,1.161,0.063644027125861,0.138414527699843,0.283,0.388
"ENSG00000187118","CMC1",0.218,2.589,0.0636550761882247,0.138422272487416,0.244,0.201
"ENSG00000172432","GTPBP2",0.262,1.9,0.0637161578792544,0.138538801994342,0.226,0.244
"ENSG00000232367","TAP1",0.59,0.595,0.0637349580797751,0.138563381754995,0.35,0.563
"ENSG00000168394","TAP1",0.59,0.595,0.0637485133875468,0.138576554384077,0.35,0.563
"ENSG00000144026","ZNF514",0.376,0.613,0.0638144881376559,0.138703659930947,0.202,0.349
"ENSG00000159256","MORC3",-0.273,3.016,0.0638582662008188,0.138782495766322,0.372,0.267
"ENSG00000215644","GCGR",-0.401,5.079,0.0638743520443345,0.138801136933298,0.677,0.402
"ENSG00000005448","WDR54",0.51,-0.022,0.063896328488123,0.138817626336937,0.225,0.48
"ENSG00000228454","C4B",1.23,5.553,0.0638969589149085,0.138817626336937,0.768,1.197
"ENSG00000167513","CDT1",0.819,-0.733,0.0639093040393156,0.13882813096014,0.304,0.754
"ENSG00000196436","NPIPB15",1.589,-0.955,0.0639848329298407,0.138975869056637,0.533,1.508
"ENSG00000198944","SOWAHA",0.537,0.773,0.0640135318177248,0.139021869029894,0.339,0.507
"ENSG00000117505","DR1",0.274,3.428,0.0640436708700979,0.139070985516813,0.428,0.27
"ENSG00000137700","SLC37A4",0.342,6.31,0.0640970813757047,0.139170618547249,0.709,0.342
"ENSG00000176402","GJC3",0.499,0.406,0.0641248261033857,0.139214507967961,0.267,0.464
"ENSG00000263163","SLC27A3",-0.366,3.014,0.064132357390022,0.139214509007979,0.479,0.365
"ENSG00000171097","KYAT1",-0.309,1.951,0.064145519131871,0.13922673085262,0.284,0.293
"ENSG00000165891","E2F7",1.393,-3.35,0.0642518103659732,0.139441062036321,0.2,0.777
"ENSG00000223685","LINC00571",-1.293,-3.044,0.0642817533477262,0.139489669255319,0.199,1.068
"ENSG00000062650","WAPL",-0.235,4.017,0.0644009172443261,0.139731849316739,0.446,0.232
"ENSG00000169627","BOLA2",0.335,1.615,0.0644157305862059,0.139747587796808,0.271,0.319
"ENSG00000169592","INO80E",0.333,2.77,0.0644934892510782,0.139899864151072,0.414,0.328
"ENSG00000015171","ZMYND11",-0.231,4.596,0.064591382119625,0.140095774945839,0.509,0.231
"ENSG00000125741","OPA3",0.223,3.739,0.0646358814855178,0.140175845277016,0.39,0.219
"ENSG00000105855","ITGB8",0.731,-1.209,0.0646530806588371,0.140196697836864,0.213,0.666
"ENSG00000188295","ZNF669",0.484,-0.492,0.0646933841247328,0.140234744245991,0.173,0.413
"ENSG00000170801","HTRA3",-0.466,-0.244,0.0646920388643752,0.140234744245991,0.185,0.389
"ENSG00000189221","MAOA",-0.293,7.075,0.0646835781904496,0.140234744245991,0.709,0.296
"ENSG00000106853","PTGR1",0.307,7.726,0.064732816064126,0.140303768057385,0.726,0.309
"ENSG00000137561","TTPA",-0.277,5.578,0.0648410977005214,0.140521985004905,0.644,0.278
"ENSG00000228288","PCAT6",-0.813,-1.918,0.0648719144665154,0.140539342649479,0.179,0.691
"ENSG00000138778","CENPE",0.901,-1.382,0.0648683084301208,0.140539342649479,0.258,0.828
"ENSG00000162650","ATXN7L2",0.534,-0.823,0.0648685688727867,0.140539342649479,0.169,0.465
"ENSG00000234539","ATF6B",-0.688,2.338,0.0648999677626459,0.140583642378752,0.602,0.687
"ENSG00000268471","LINC02486",0.658,-1.459,0.0649100360089476,0.140588977816216,0.169,0.507
"ENSG00000179397","CATSPERE",0.633,-1.717,0.0649206342954364,0.140595459885829,0.141,0.516
"ENSG00000198298","ZNF485",0.475,-0.619,0.0651863791564955,0.141154434237669,0.16,0.384
"ENSG00000143546","S100A8",0.794,0.779,0.0653646704631567,0.141523928107509,0.489,0.77
"ENSG00000262986","SMIM10L1",-1.14,-0.975,0.0654677435643115,0.141730496255986,0.394,1.096
"ENSG00000105248","CCDC94",-0.292,2.674,0.0655198473714603,0.141826686008058,0.353,0.284
"ENSG00000213676","ATF6B",-0.675,2.346,0.0655641685054815,0.141906008546111,0.597,0.675
"ENSG00000005381","MPO",-1.223,-2.28,0.0656693520841559,0.142117026765126,0.268,0.967
"ENSG00000081051","AFP",0.543,0.735,0.0657277213826902,0.142226695245278,0.335,0.523
"ENSG00000168135","KCNJ4",-0.71,-0.707,0.065903206241281,0.142589732043109,0.255,0.664
"ENSG00000168887","C2orf68",-0.264,3.149,0.0659378567659334,0.142648007042135,0.379,0.255
"ENSG00000102898","NUTF2",-0.252,4.012,0.0659492106889049,0.142655875122291,0.474,0.247
"ENSG00000229314","ORM1",0.427,12.123,0.0660107813590033,0.14277235336405,0.744,0.431
"ENSG00000283589","GOLGA8N",-1.234,-2.07,0.0660195938911638,0.142774709016385,0.28,1.182
"ENSG00000260886","TAT-AS1",1,-2.614,0.0660420799366322,0.142806631150846,0.171,0.835
"ENSG00000138303","ASCC1",0.287,3.651,0.0660769734446051,0.142865372058125,0.474,0.284
"ENSG00000185090","MANEAL",0.371,2.311,0.0661005550521015,0.142899644567086,0.398,0.36
"ENSG00000234693","LOC100506175",0.841,-1.569,0.0662162034080463,0.143132920509956,0.22,0.728
"ENSG00000111653","ING4",0.254,3.007,0.0662252451242844,0.14313572797469,0.343,0.248
"ENSG00000172840","PDP2",0.347,3.471,0.06635409155563,0.143397444060951,0.513,0.348
"ENSG00000125458","NT5C",-0.387,2.281,0.0663651658577746,0.143404612045216,0.408,0.38
"ENSG00000175054","ATR",-0.329,1.554,0.0663783564590644,0.143416350806716,0.26,0.309
"ENSG00000169738","DCXR",-0.357,9.932,0.0663922336061522,0.143429569994546,0.735,0.363
"ENSG00000085491","SLC25A24",-0.463,0.449,0.0664119840916338,0.143455472998124,0.244,0.444
"ENSG00000112378","PERP",0.284,6.059,0.0665710114544066,0.143782184571347,0.672,0.286
"ENSG00000143198","MGST3",-0.242,5.136,0.0665909193019528,0.143808380165409,0.577,0.244
"ENSG00000118496","FBXO30",-0.312,1.573,0.066602489879354,0.143816566745677,0.244,0.295
"ENSG00000162105","SHANK2",-0.275,2.778,0.0667534026963493,0.144125601757149,0.343,0.269
"ENSG00000105398","SULT2A1",0.338,8.049,0.0668535914744067,0.144325060375556,0.728,0.342
"ENSG00000004975","DVL2",-0.317,1.77,0.0668620280829963,0.144326418862946,0.269,0.306
"ENSG00000003436","TFPI",-0.329,6.477,0.0668942798320307,0.144379177697013,0.699,0.334
"ENSG00000236756","DNAJC9-AS1",1.355,-3.011,0.0669266676516781,0.144403346824025,0.216,1.106
"ENSG00000086159","AQP6",0.835,-1.803,0.0669289124520312,0.144403346824025,0.195,0.717
"ENSG00000084444","FAM234B",-0.358,0.725,0.066914382564572,0.144403346824025,0.202,0.314
"ENSG00000227544","LOC100506725",1.025,-2.621,0.0669698904961078,0.144427214920973,0.175,0.906
"ENSG00000117154","IGSF21",-0.777,-1.601,0.0669712261334298,0.144427214920973,0.192,0.716
"ENSG00000136875","PRPF4",-0.23,2.983,0.0669606897716947,0.144427214920973,0.302,0.226
"ENSG00000196975","ANXA4",0.25,5.918,0.0669622639938284,0.144427214920973,0.645,0.252
"ENSG00000182685","BRICD5",0.929,-2.705,0.0669951734953883,0.144462005976408,0.149,0.754
"ENSG00000167642","SPINT2",0.37,2.179,0.0670349244650623,0.144530862335099,0.378,0.36
"ENSG00000169813","HNRNPF",0.216,5.841,0.0670732516509334,0.144596633238385,0.61,0.218
"ENSG00000262209","PCDHGB3",-0.863,-2.407,0.0670934727158876,0.144610309504145,0.155,0.697
"ENSG00000095203","EPB41L4B",0.255,5.489,0.0670952409724686,0.144610309504145,0.62,0.257
"ENSG00000158987","RAPGEF6",-0.399,1.485,0.0671494619025069,0.144710299921863,0.316,0.384
"ENSG00000244242","IFITM10",-0.888,-1.108,0.0672238421321319,0.144836823502866,0.282,0.845
"ENSG00000056558","TRAF1",0.543,0.045,0.0672203916449566,0.144836823502866,0.252,0.51
"ENSG00000150756","FAM173B",0.279,1.919,0.0672807784091373,0.144942602222505,0.248,0.26
"ENSG00000269313","MAGIX",0.525,1.693,0.0672916303374658,0.144949088606198,0.444,0.52
"ENSG00000214401","KANSL1-AS1",-0.623,-0.576,0.0673451556601504,0.145006634403779,0.229,0.573
"ENSG00000282799","KANSL1-AS1",-0.623,-0.576,0.0673359620325983,0.145006634403779,0.229,0.573
"ENSG00000047230","CTPS2",-0.28,2.511,0.0673371377667351,0.145006634403779,0.313,0.277
"ENSG00000138674","SEC31A",-0.252,6.101,0.0673497221135372,0.145006634403779,0.651,0.256
"ENSG00000161647","MPP3",-0.972,-2.96,0.0674758450062905,0.145261263629473,0.143,0.685
"ENSG00000072657","TRHDE",0.678,1.012,0.0675088599623895,0.145315415144939,0.453,0.67
"ENSG00000124313","IQSEC2",-0.4,0.191,0.0675518077308215,0.145390932321803,0.184,0.338
"ENSG00000278268","MOAP1",0.35,1.743,0.0676177010436699,0.145515811582454,0.304,0.33
"ENSG00000165943","MOAP1",0.35,1.743,0.0676322051065882,0.145530083063717,0.304,0.33
"ENSG00000104885","DOT1L",-0.432,2.818,0.0676473992504913,0.145545835957237,0.514,0.43
"ENSG00000180855","ZNF443",0.436,0.04,0.0677283327922993,0.145703009426096,0.192,0.379
"ENSG00000226321","CROCC2",-0.796,-1.608,0.0677527709923713,0.145738622825806,0.202,0.654
"ENSG00000131797","CLUHP3",0.726,-0.073,0.067767170027566,0.145752635849864,0.335,0.715
"ENSG00000281569","KANSL1-AS1",-0.619,-0.578,0.0678390975214415,0.145890362585082,0.227,0.574
"ENSG00000213096","ZNF254",-0.314,2.283,0.0679027347913455,0.146010230935537,0.326,0.31
"ENSG00000105963","ADAP1",-0.529,0.476,0.0679241899104361,0.146039378307086,0.294,0.501
"ENSG00000173011","TADA2B",-0.227,3.754,0.0679416505306226,0.146059931586125,0.398,0.223
"ENSG00000161981","SNRNP25",0.239,3.48,0.0679652583172894,0.146093693634118,0.379,0.237
"ENSG00000168264","IRF2BP2",-0.247,4.695,0.0680169547272782,0.14618781828723,0.538,0.249
"ENSG00000084774","CAD",-0.269,2.549,0.0680263963558054,0.146191114047131,0.306,0.26
"ENSG00000099246","RAB18",0.225,4.724,0.0681789743314969,0.146501978320592,0.514,0.225
"ENSG00000117153","KLHL12",-0.25,2.916,0.0682092678718054,0.146550037875197,0.322,0.248
"ENSG00000112290","WASF1",-0.413,0.369,0.0682396267401814,0.146598226603021,0.203,0.397
"ENSG00000180176","TH",0.975,-2.372,0.0683411909077709,0.146799355696148,0.185,0.829
"ENSG00000283406","DGCR5",0.59,-0.067,0.0683781187632406,0.14684455198156,0.264,0.57
"ENSG00000108784","NAGLU",0.26,5.334,0.068376571332175,0.14684455198156,0.608,0.264
"ENSG00000063660","GPC1",0.415,4.777,0.0684267943388318,0.146932015349941,0.659,0.421
"ENSG00000163686","ABHD6",0.268,4.691,0.0684474710333513,0.14695934373084,0.564,0.269
"ENSG00000119688","ABCD4",0.255,3.941,0.0684754308640652,0.147002301121021,0.464,0.254
"ENSG00000122042","UBL3",-0.262,4.746,0.06854763005701,0.147140210082894,0.556,0.267
"ENSG00000277414","LILRB5",-0.921,-0.156,0.0685785491805314,0.147173050805492,0.417,0.902
"ENSG00000128891","CCDC32",0.297,1.822,0.06857885208474,0.147173050805492,0.255,0.283
"ENSG00000131019","ULBP3",-1.07,-2.741,0.0686319528663893,0.147269910700879,0.175,0.949
"ENSG00000236849","LINC01474",0.948,-2.366,0.0687167326753971,0.147434716833495,0.181,0.734
