STAT1	ATG4C
STAT1	BRD8
STAT1	BST2
STAT1	CLIC2
STAT1	CREM
STAT1	DCLRE1C
STAT1	DDX50
STAT1	DIMT1
STAT1	EARS2
STAT1	EDEM2
STAT1	ELP3
STAT1	ETV7
STAT1	FBXO5
STAT1	GSTK1
STAT1	HDAC7
STAT1	IFI35
STAT1	IGFLR1
STAT1	INO80
STAT1	KIF2A
STAT1	LAP3
STAT1	MAN1A1
STAT1	MED16
STAT1	MTMR9
STAT1	NMI
STAT1	PPIP5K2
STAT1	PWP2
STAT1	SBNO2
STAT1	SEMA4B
STAT1	SNRNP27
STAT1	UBR1
STAT1	VPS33B
STAT1	ZC3HAV1
STAT1	ZNF181
STAT1	ZNF230
STAT1	ZNF302
STAT1	ZNF655
STAT1	ZNF79
HIF1A	ADORA2B
HIF1A	CDH13
HIF1A	ENO2
HIF1A	ERRFI1
HIF1A	GBE1
HIF1A	PGAM1
HIF1A	PKM
HIF1A	PPP1R10
HIF1A	PPP5C
GATA2	AMOTL1
GATA2	ARRDC4
GATA2	CCRL2
GATA2	CTSH
GATA2	FDPS
GATA2	FOXO3
GATA2	GPR146
GATA2	HMGB1
GATA2	HTR5A
GATA2	ICAM4
GATA2	LYL1
GATA2	PLSCR2
GATA2	PPP1R15A
GATA2	PSD4
GATA2	TNFAIP8L1
GATA2	VWA5A
HNF4G	APOA4
HNF4G	SHBG
MAX	SERF2
NFIC	TFAP2A
SP3	SCGB2A1
RUNX1	LCP2
RUNX1	PRR5L
TWIST1	GLI1
USF1	NUP188
ZNF148	RNLS
AHR	ASAP1
AHR	ERG
AHR	VGLL4
AR	ACAD10
AR	AHSG
AR	AKAP13
AR	ALPG
AR	AP2M1
AR	APPBP2
AR	ATM
AR	BABAM2
AR	BANF1
AR	CD4
AR	COASY
AR	CPT2
AR	CUX2
AR	CYCS
AR	DLG2
AR	EEF1AKMT3
AR	EIF3I
AR	ESRRA
AR	GNL1
AR	H2BC21
AR	HES1
AR	HLA-E
AR	IFI35
AR	IL1R1
AR	ITPR2
AR	ITSN1
AR	KCNH2
AR	KDM4B
AR	LARS2
AR	MMP13
AR	MYLK
AR	NEDD9
AR	NFIB
AR	NPAT
AR	ORM2
AR	PEX6
AR	PIN1
AR	PNPLA4
AR	PPP2R5D
AR	PRAME
AR	PRLR
AR	RNASE4
AR	RUNX1
AR	SDF2
AR	SERPINI1
AR	SLC25A11
AR	SPIDR
AR	ST3GAL1
AR	STXBP2
AR	SUOX
AR	TESK1
AR	TG
AR	TPRG1
AR	ZCCHC9
AR	ZMIZ1
AR	ZNF407
AR	ZNF559
ARID3A	IGHV1-69
ARID3A	IGHV3-23
ARNT	ANGPT1
ARNT	LDHA
BMAL1	AVP
ATF1	BRCA1
ATF1	GOLPH3
ATF1	IPO11
ATF1	STAT3
ATF1	TEAD1
ATF1	TFRC
ATF1	TSPAN31
ATF1	UBE2D3
ATF1	ZNF184
ATF2	FOS
ATF3	STAT3
ATF4	AARS1
ATF4	CEBPG
ATF4	DCUN1D5
ATF4	DXO
ATF4	MARS1
ATF4	MTHFD1L
ATF4	PCK2
ATF4	RSL24D1
ATF4	SHMT2
ATF4	STK40
ATF4	TARS1
ATF4	TIMM44
BACH1	ALDOA
BACH1	ASAP1
BACH1	BICDL1
BACH1	CDK6
BACH1	CLIP4
BACH1	DPH6
FOXP1	BACH1
BACH1	GCLC
BACH1	IFRD1
BACH1	KCTD20
BACH1	LBR
BACH1	MAFG
BACH1	MAPT
BACH1	ME1
BACH1	MSANTD3
BACH1	NQO2
BACH1	PHLDA2
BACH1	PIK3CD
BACH1	PSAP
BACH1	RFFL
BACH1	SLC48A1
BACH1	SLC7A11
BACH1	SLX4IP
BACH1	SMARCA4
BACH1	SQSTM1
BACH1	SSC4D
BACH1	SYNJ2
BACH1	TNFAIP2
BACH1	TRIM56
FOXP1	BACH2
BACH2	RIPOR2
BATF	TNFRSF8
FOXP1	BCL11A
BHLHE40	NR4A1
STAT3	BHLHE40
CDX2	HNF4G
CDX2	SLC9A3
CEBPA	ABCA4
CEBPA	ABCB1
CEBPA	ABCC1
CEBPA	ABCC11
CEBPA	ABCC3
CEBPA	ABLIM1
CEBPA	ABLIM3
CEBPA	ACACA
CEBPA	ACACB
CEBPA	ACE
CEBPA	ACOX2
CEBPA	ACSL3
CEBPA	ACSS3
CEBPA	ADD3
CEBPA	ADGRG6
CEBPA	ADGRV1
CEBPA	AEBP1
CEBPA	AFF1
CEBPA	AGXT
CEBPA	AK4
CEBPA	AKAP13
CEBPA	AKAP6
CEBPA	ALDH1A1
CEBPA	ALDH1A2
CEBPA	AMPD3
CEBPA	ANK3
CEBPA	ANKH
CEBPA	ANO10
CEBPA	APBB1IP
CEBPA	ARHGAP17
CEBPA	ARHGAP18
CEBPA	ARHGAP24
CEBPA	ARHGAP25
CEBPA	ARHGAP26
CEBPA	ARHGEF10L
CEBPA	ARHGEF12
CEBPA	ARHGEF3
CEBPA	ARID1B
CEBPA	ARSG
CEBPA	ASAP1
CEBPA	ASCC2
CEBPA	ATG10
CEBPA	ATP2A2
CEBPA	ATP2C1
CEBPA	ATP9B
CEBPA	ATXN1
CEBPA	ATXN7
CEBPA	AUTS2
CEBPA	BAZ2B
CEBPA	BBX
CEBPA	BCAR3
CEBPA	BCAS3
CEBPA	BHLHE40
CEBPA	C2
CEBPA	C8B
CEBPA	C8orf76
CEBPA	CALD1
CEBPA	CAMK2D
CEBPA	CAST
CEBPA	CBFA2T2
CEBPA	CCDC12
CEBPA	CCNB1
CEBPA	CCND1
CEBPA	CCNE1
CEBPA	CD44
CEBPA	CDC14B
CEBPA	CDH13
CEBPA	CDH23
CEBPA	CDK2
CEBPA	CDK5RAP2
CEBPA	CDK6
CEBPA	CELF1
CEBPA	CEMIP2
CEBPA	CETP
CEBPA	CHN2
CEBPA	CLASP1
CEBPA	CLEC16A
CEBPA	CLIP1
CEBPA	CLMN
CEBPA	CNGB1
CEBPA	COL14A1
CEBPA	CPED1
CEBPA	CPM
CEBPA	CPNE4
CEBPA	CRADD
CEBPA	CREB1
CEBPA	CRIM1
CEBPA	CRTC3
CEBPA	CRYBG1
CEBPA	CSN2
CEBPA	CSRP1
CEBPA	CTBS
CEBPA	CTNNBL1
CEBPA	CUEDC1
CEBPA	CUX1
CEBPA	CUX2
CEBPA	CYP3A7
CEBPA	CYTH1
CEBPA	DAAM1
CEBPA	DAB1
CEBPA	DAB2IP
CEBPA	DAPK1
CEBPA	DENND10
CEBPA	DENND1A
CEBPA	DENND2B
CEBPA	DENND3
CEBPA	DLC1
CEBPA	DLEU1
CEBPA	DLG1
CEBPA	DLG2
CEBPA	DLGAP1
CEBPA	DMXL2
CEBPA	DNAH14
CEBPA	DOCK10
CEBPA	DOCK4
CEBPA	DOCK5
CEBPA	DPYS
CEBPA	DST
CEBPA	DUSP10
CEBPA	DUSP22
CEBPA	E2F2
CEBPA	E2F3
CEBPA	ECE1
CEBPA	EFHC1
CEBPA	EFNA5
CEBPA	EGFR
CEBPA	EHF
CEBPA	EHHADH
CEBPA	ELMO1
CEBPA	ELN
CEBPA	EMCN
CEBPA	EML4
CEBPA	EML6
CEBPA	ENPP3
CEBPA	ENTPD1
CEBPA	EPAS1
CEBPA	EPB41L2
CEBPA	EPO
CEBPA	EPX
CEBPA	ERC1
CEBPA	ERC2
CEBPA	ERN1
CEBPA	ESR1
CEBPA	ETV6
CEBPA	EXOC4
CEBPA	EXT1
CEBPA	F3
CEBPA	FAM107B
CEBPA	FAM13A
CEBPA	FAM47E
CEBPA	FARP1
CEBPA	FAS
CEBPA	FBXO27
CEBPA	FBXO38
CEBPA	FBXW11
CEBPA	FCHSD2
CEBPA	FERMT2
CEBPA	FGA
CEBPA	FGD4
CEBPA	FGGY
CEBPA	FGL2
CEBPA	FILIP1L
CEBPA	FLNB
CEBPA	FNDC3B
CEBPA	FNIP2
CEBPA	FOXN3
CEBPA	FOXO3
CEBPA	FOXP1
CEBPA	FRMD4B
CEBPA	FRY
CEBPA	FST
CEBPA	FYN
CEBPA	GADD45A
CEBPA	GALNT2
CEBPA	GAS7
CEBPA	GATA4
CEBPA	GCLC
CEBPA	GDNF
CEBPA	GFOD1
CEBPA	GHR
CEBPA	GLIS3
CEBPA	GMDS
CEBPA	GNA12
CEBPA	GPC6
CEBPA	GPT2
CEBPA	GRAMD2B
CEBPA	GRB10
CEBPA	GSAP
CEBPA	GSE1
CEBPA	GSK3A
CEBPA	GSK3B
CEBPA	GUCY2C
CEBPA	GXYLT2
CEBPA	HCAR1
CEBPA	HIP1
CEBPA	HIPK2
CEBPA	HIVEP2
CEBPA	HIVEP3
CEBPA	HMGB1
CEBPA	HNMT
CEBPA	HPCAL1
CEBPA	HPX
CEBPA	HSD17B2
CEBPA	HTT
CEBPA	IFNGR1
CEBPA	IGF1R
CEBPA	IGF2R
CEBPA	IGFBP1
CEBPA	IL12B
CEBPA	IL1A
CEBPA	IL1R1
CEBPA	IL1RAP
CEBPA	IMPA2
CEBPA	IPCEF1
CEBPA	IQSEC1
CEBPA	IRS1
CEBPA	IRX6
CEBPA	ITGA2
CEBPA	ITGAL
CEBPA	ITGB2
CEBPA	ITM2B
CEBPA	ITPR1
CEBPA	ITPR2
CEBPA	JAZF1
CEBPA	JMJD1C
CEBPA	KALRN
CEBPA	KAT7
CEBPA	KCNH8
CEBPA	KCNJ15
CEBPA	KCNMA1
CEBPA	KDM4B
CEBPA	KIAA0319L
CEBPA	KIAA1217
CEBPA	LAMA3
CEBPA	LAMB1
CEBPA	LARGE1
CEBPA	LARS2
CEBPA	LBP
CEBPA	LDLR
CEBPA	LGR4
CEBPA	LIMD1
CEBPA	LINC00299
CEBPA	LIPC
CEBPA	LITAF
CEBPA	LMBR1
CEBPA	LNX1
CEBPA	LPP
CEBPA	LRCH1
CEBPA	LRIG1
CEBPA	LYRM1
CEBPA	LYRM4
CEBPA	MACF1
CEBPA	MACROD2
CEBPA	MAGI1
CEBPA	MAML3
CEBPA	MAP3K5
CEBPA	MAP4K4
CEBPA	MAPK3
CEBPA	MAST4
CEBPA	MAT2A
CEBPA	MBNL1
CEBPA	MBNL2
CEBPA	MBNL3
CEBPA	MBP
CEBPA	MCC
CEBPA	MCF2L2
CEBPA	MED13L
CEBPA	MEIS1
CEBPA	MGLL
CEBPA	MIDEAS
CEBPA	MME
CEBPA	MMP11
CEBPA	MTMR12
CEBPA	MTMR7
CEBPA	MTSS1
CEBPA	MTUS1
CEBPA	MVB12B
CEBPA	MYBL1
CEBPA	MYBPC1
CEBPA	MYLK
CEBPA	MYO1B
CEBPA	MYO1F
CEBPA	MYOM1
CEBPA	NAALADL2
CEBPA	NABP1
CEBPA	NAV2
CEBPA	NAV3
CEBPA	NCEH1
CEBPA	NCOA2
CEBPA	NDEL1
CEBPA	NDST1
CEBPA	NDUFAF6
CEBPA	NEDD4L
CEBPA	NEDD9
CEBPA	NEK10
CEBPA	NEK6
CEBPA	NFIA
CEBPA	NFIB
CEBPA	NFIL3
CEBPA	NFYC
CEBPA	NHSL1
CEBPA	NIBAN1
CEBPA	NNMT
CEBPA	NPAS2
CEBPA	NPC1
CEBPA	NR2F2
CEBPA	NR5A1
CEBPA	NRP1
CEBPA	NSMCE2
CEBPA	NUMB
CEBPA	PACSIN2
CEBPA	PAG1
CEBPA	PARD3
CEBPA	PCBP1
CEBPA	PCCA
CEBPA	PCNA
CEBPA	PCSK6
CEBPA	PDE4B
CEBPA	PDE4D
CEBPA	PDLIM5
CEBPA	PDS5A
CEBPA	PGM1
CEBPA	PHACTR1
CEBPA	PHACTR2
CEBPA	PHC2
CEBPA	PHLDB2
CEBPA	PHLPP1
CEBPA	PIGU
CEBPA	PIK3AP1
CEBPA	PIK3R1
CEBPA	PIM1
CEBPA	PIP4K2A
CEBPA	PLCB1
CEBPA	PLCL2
CEBPA	PLEKHM3
CEBPA	PLIN2
CEBPA	PLPP3
CEBPA	POR
CEBPA	PPARGC1A
CEBPA	PREX1
CEBPA	PRKAG2
CEBPA	PRKCE
CEBPA	PRKCH
CEBPA	PRLR
CEBPA	PROX1
CEBPA	PRRC2B
CEBPA	PSD3
CEBPA	PSMA1
CEBPA	PTK2B
CEBPA	PTP4A1
CEBPA	PTP4A2
CEBPA	PTPN12
CEBPA	PTPRG
CEBPA	PYGL
CEBPA	RAB3D
CEBPA	RABGAP1L
CEBPA	RAD51B
CEBPA	RALGAPA2
CEBPA	RAPGEF1
CEBPA	RAPGEF2
CEBPA	RAPGEF4
CEBPA	RB1
CEBPA	RBM47
CEBPA	RBMS1
CEBPA	RBMS3
CEBPA	RBPMS
CEBPA	RCAN1
CEBPA	RERE
CEBPA	RHO
CEBPA	RHOBTB3
CEBPA	RIN2
CEBPA	RIN3
CEBPA	RNASE2
CEBPA	ROCK2
CEBPA	RREB1
CEBPA	RTN4
CEBPA	RUFY3
CEBPA	SAMD4A
CEBPA	SASH1
CEBPA	SCARB1
CEBPA	SCN8A
CEBPA	SDC2
CEBPA	SELENOP
CEBPA	SEMA4D
CEBPA	SEPTIN9
CEBPA	SERGEF
CEBPA	SERINC5
CEBPA	SETD7
CEBPA	SGK1
CEBPA	SH3BP4
CEBPA	SH3BP5
CEBPA	SH3KBP1
CEBPA	SHANK2
CEBPA	SIK3
CEBPA	SIL1
CEBPA	SIPA1L1
CEBPA	SLC13A5
CEBPA	SLC22A23
CEBPA	SLC24A4
CEBPA	SLC2A9
CEBPA	SLC38A4
CEBPA	SLC39A11
CEBPA	SLC44A1
CEBPA	SLC8A1
CEBPA	SLX4IP
CEBPA	SMAD3
CEBPA	SMAP2
CEBPA	SMYD3
CEBPA	SNTB1
CEBPA	SORBS1
CEBPA	SORBS2
CEBPA	SORL1
CEBPA	SPAG9
CEBPA	SPATS2L
CEBPA	SPIDR
CEBPA	SPTBN1
CEBPA	SREBF2
CEBPA	ST3GAL1
CEBPA	ST3GAL5
CEBPA	ST3GAL6
CEBPA	ST6GAL1
CEBPA	STARD13
CEBPA	STIM1
CEBPA	STK39
CEBPA	STXBP5
CEBPA	STXBP6
CEBPA	SUSD1
CEBPA	SVIL
CEBPA	SYK
CEBPA	SYNE1
CEBPA	SYNE2
CEBPA	TACC1
CEBPA	TACC2
CEBPA	TBC1D1
CEBPA	TBC1D14
CEBPA	TBC1D2B
CEBPA	TBC1D4
CEBPA	TBC1D5
CEBPA	TBC1D8
CEBPA	TBXAS1
CEBPA	TCF7L2
CEBPA	TECTB
CEBPA	TENM4
CEBPA	TEX2
CEBPA	TG
CEBPA	TGFBI
CEBPA	TGFBR3
CEBPA	TGM2
CEBPA	TGM3
CEBPA	THADA
CEBPA	TIAM2
CEBPA	TIMP2
CEBPA	TJP2
CEBPA	TK1
CEBPA	TLE1
CEBPA	TLE3
CEBPA	TLK1
CEBPA	TLN2
CEBPA	TMEM131L
CEBPA	TNFAIP3
CEBPA	TNFSF8
CEBPA	TNIK
CEBPA	TNKS
CEBPA	TNS1
CEBPA	TNS3
CEBPA	TOP2A
CEBPA	TRAK1
CEBPA	TRIB1
CEBPA	TRIM2
CEBPA	TRIO
CEBPA	TSC22D3
CEBPA	TSPAN14
CEBPA	TTC28
CEBPA	UBASH3B
CEBPA	UBE2L3
CEBPA	UHRF1
CEBPA	USP10
CEBPA	USP47
CEBPA	USP6NL
CEBPA	UTRN
CEBPA	VCL
CEBPA	VMP1
CEBPA	VPS13D
CEBPA	WWC1
CEBPA	XDH
CEBPA	YAP1
CEBPA	ZBTB20
CEBPA	ZBTB38
CEBPA	ZFAT
CEBPA	ZFP36L2
CEBPA	ZMIZ1
CEBPA	ZMYND8
CEBPA	ZNF385B
CEBPA	ZNRF3
CEBPB	DLC1
CEBPB	SMAD3
CEBPD	GRAMD1A
CEBPD	NFIL3
CLOCK	NR1D2
CREB1	CD74
CREB1	KCNN3
CREB1	LYN
CREB1	PCK2
CREB1	RUNX1
CREB1	SLC9A1
CREB1	UCP1
CREB3	HM13
CREB3	PRPF31
CREB3L1	VEGFA
CREM	GPCPD1
CREM	PDE4A
CTCF	ABCA13
CTCF	ABCA4
CTCF	ABR
CTCF	ACAP3
CTCF	ACKR3
CTCF	ACOT7
CTCF	ACOXL
CTCF	ACTL8
CTCF	ACTR3
CTCF	ADAMTS1
CTCF	ADARB1
CTCF	ADCY5
CTCF	ADGRB1
CTCF	ADGRV1
CTCF	AFAP1
CTCF	AGAP1
CTCF	AGAP3
CTCF	AHDC1
CTCF	AHRR
CTCF	AKAP1
CTCF	AKT1
CTCF	ALAD
CTCF	ALDH1A2
CTCF	ALDH1A3
CTCF	ALK
CTCF	AMPD3
CTCF	ANK3
CTCF	ANKRD11
CTCF	ANKS1B
CTCF	ANO10
CTCF	ANO2
CTCF	APBA2
CTCF	APBB2
CTCF	ARHGAP10
CTCF	ARHGAP15
CTCF	ARHGAP22
CTCF	ARHGAP26
CTCF	ARHGEF1
CTCF	ARHGEF10L
CTCF	ARHGEF17
CTCF	ARHGEF3
CTCF	ARID1B
CTCF	ARID5B
CTCF	ARL2
CTCF	ARL8B
CTCF	BMAL1
CTCF	ASAP1
CTCF	ATN1
CTCF	ATP2B2
CTCF	ATP8B3
CTCF	ATP8B4
CTCF	ATRNL1
CTCF	AUTS2
CTCF	BANP
CTCF	BATF2
CTCF	BBX
CTCF	BCAR3
CTCF	BCL11A
CTCF	BCL2L14
CTCF	BCR
CTCF	BDNF
CTCF	BMPER
CTCF	BRD4
CTCF	BRF1
CTCF	CABIN1
CTCF	CACNA1A
CTCF	CACNA1C
CTCF	CACNA1D
CTCF	CACNB4
CTCF	CADPS
CTCF	CAMK2B
CTCF	CAPN2
CTCF	CAPN5
CTCF	CARS2
CTCF	CASZ1
CTCF	CCDC88C
CTCF	CD276
CTCF	CDC37
CTCF	CDH23
CTCF	CDH4
CTCF	CDK5RAP2
CTCF	CDYL
CTCF	CELF4
CTCF	CFAP46
CTCF	CHCHD6
CTCF	CHD2
CTCF	CHD5
CTCF	CLEC16A
CTCF	CLIP2
CTCF	CLYBL
CTCF	CNTNAP2
CTCF	COBL
CTCF	COIL
CTCF	COL13A1
CTCF	COL16A1
CTCF	COL22A1
CTCF	COL5A1
CTCF	COMMD2
CTCF	CORO2B
CTCF	CPNE4
CTCF	CREB3L1
CTCF	CREB5
CTCF	CSGALNACT1
CTCF	CSK
CTCF	CSMD1
CTCF	CSMD2
CTCF	CT45A5
CTCF	CTIF
CTCF	CTNNA1
CTCF	CTNND2
CTCF	CUEDC1
CTCF	CUX1
CTCF	CYFIP2
CTCF	DAB2IP
CTCF	DAPK1
CTCF	DCDC1
CTCF	DCHS2
CTCF	DCTPP1
CTCF	DEFB123
CTCF	DENND3
CTCF	DGKD
CTCF	DGKG
CTCF	DIAPH1
CTCF	DIS3L2
CTCF	DLG2
CTCF	DLGAP1
CTCF	DLGAP4
CTCF	DNAJB12
CTCF	DNMBP
CTCF	DOCK4
CTCF	DPP6
CTCF	DPYSL2
CTCF	DST
CTCF	DTNA
CTCF	DUSP7
CTCF	DYNC1I1
CTCF	DYSF
CTCF	EBF4
CTCF	ECE1
CTCF	EFHC1
CTCF	EGLN3
CTCF	EHMT1
CTCF	ELL
CTCF	ELMO1
CTCF	EML1
CTCF	EPB41L1
CTCF	EPX
CTCF	ERC2
CTCF	ERCC1
CTCF	ERGIC1
CTCF	ESRP2
CTCF	ESRRB
CTCF	EXOC4
CTCF	EXOC6
CTCF	EXT2
CTCF	EXTL3
CTCF	FAM171A1
CTCF	FAM172A
CTCF	FAM220A
CTCF	FANCC
CTCF	FARP1
CTCF	FBRSL1
CTCF	FBXW11
CTCF	FGD5
CTCF	FHAD1
CTCF	FHOD3
CTCF	FMN1
CTCF	FNDC3B
CTCF	FOXK1
CTCF	FOXP1
CTCF	FRMD4A
CTCF	FRMD4B
CTCF	FTO
CTCF	FYN
CTCF	GABBR2
CTCF	GADD45G
CTCF	GALNT10
CTCF	GALNT14
CTCF	GALNT16
CTCF	GLI3
CTCF	GLIS3
CTCF	GMDS
CTCF	GMPR
CTCF	GPR156
CTCF	GRAMD1B
CTCF	GRID1
CTCF	GRIK3
CTCF	GRIK4
CTCF	GRIP1
CTCF	GRK5
CTCF	GRM4
CTCF	GSE1
CTCF	GSN
CTCF	HAUS7
CTCF	HDAC4
CTCF	HDAC7
CTCF	HDAC9
CTCF	HECW2
CTCF	HIVEP3
CTCF	HLCS
CTCF	HM13
CTCF	HMCN2
CTCF	HOOK2
CTCF	IGF1R
CTCF	IGSF21
CTCF	IL16
CTCF	INPP4A
CTCF	INPP5A
CTCF	IQCA1
CTCF	IQCJ
CTCF	IQGAP2
CTCF	IQSEC1
CTCF	IQSEC2
CTCF	ITPR1
CTCF	ITPR2
CTCF	JADE2
CTCF	JARID2
CTCF	JAZF1
CTCF	JPH3
CTCF	KALRN
CTCF	KANSL1
CTCF	KAZN
CTCF	KCNAB2
CTCF	KCNC1
CTCF	KCNMA1
CTCF	KCNN3
CTCF	KCNQ3
CTCF	KDM2B
CTCF	KDM4B
CTCF	MACF1
CTCF	KIAA1217
CTCF	KIRREL1
CTCF	KLHL29
CTCF	LARGE1
CTCF	LDB2
CTCF	LGR6
CTCF	LHFPL2
CTCF	LHPP
CTCF	LINGO1
CTCF	LMBR1
CTCF	LMNA
CTCF	LMO1
CTCF	LRP5
CTCF	LRRFIP1
CTCF	LRRK1
CTCF	LTBP2
CTCF	LTBP4
CTCF	MAD1L1
CTCF	MAGI1
CTCF	MAGI2
CTCF	MAN1C1
CTCF	MAP4K4
CTCF	MAST4
CTCF	MCF2L
CTCF	MCTP1
CTCF	MDGA1
CTCF	MEAF6
CTCF	MECOM
CTCF	MED13L
CTCF	MED15
CTCF	MEGF11
CTCF	MGLL
CTCF	MICAL2
CTCF	MICAL3
CTCF	MIDEAS
CTCF	MIPEP
CTCF	MMP10
CTCF	MROH1
CTCF	MRPS22
CTCF	MSI2
CTCF	MTERF1
CTCF	MTF1
CTCF	MTUS2
CTCF	MVB12B
CTCF	MYH9
CTCF	MYLK
CTCF	MYO15B
CTCF	MYO18A
CTCF	MYO1D
CTCF	MYO1H
CTCF	MYT1L
CTCF	NAV2
CTCF	NAV3
CTCF	NCOA7
CTCF	NCOR2
CTCF	NDST1
CTCF	NECTIN1
CTCF	NEDD4L
CTCF	NEO1
CTCF	NFASC
CTCF	NFATC2
CTCF	NFIA
CTCF	NFIX
CTCF	NHSL1
CTCF	NIBAN2
CTCF	NKAIN1
CTCF	NLGN1
CTCF	NPC1
CTCF	NRCAM
CTCF	NRG1
CTCF	NRP2
CTCF	NRXN1
CTCF	NRXN2
CTCF	NRXN3
CTCF	NT5C3A
CTCF	NTM
CTCF	NTMT1
CTCF	NTNG2
CTCF	NTRK3
CTCF	NUP210
CTCF	OSBP2
CTCF	OSBPL3
CTCF	OTOF
CTCF	PACSIN2
CTCF	PAGE4
CTCF	PAH
CTCF	PALLD
CTCF	PARP1
CTCF	PAX5
CTCF	PDE1C
CTCF	PDE4A
CTCF	PDE4B
CTCF	PDE4D
CTCF	PDS5B
CTCF	PDZD2
CTCF	PHACTR3
CTCF	PIGC
CTCF	PIK3C2B
CTCF	PITPNC1
CTCF	PKNOX2
CTCF	PLB1
CTCF	PLCG2
CTCF	PLEC
CTCF	PLEKHA7
CTCF	PLEKHG5
CTCF	PLXNA2
CTCF	PLXNA4
CTCF	POLR1A
CTCF	POU2F2
CTCF	POU2F3
CTCF	PPARGC1B
CTCF	PPP2R2C
CTCF	PRDM11
CTCF	PRDM16
CTCF	PRDM2
CTCF	PREX1
CTCF	PRICKLE2
CTCF	PRKAG2
CTCF	PRKCB
CTCF	PRKCE
CTCF	PRKCH
CTCF	PRKCZ
CTCF	PRNT
CTCF	PRRC2B
CTCF	PSD3
CTCF	PSMB7
CTCF	PTK2B
CTCF	PTMA
CTCF	PTPN3
CTCF	PTPN5
CTCF	PTPRE
CTCF	PTPRM
CTCF	PTPRS
CTCF	PXN
CTCF	RAB11FIP4
CTCF	RABGAP1L
CTCF	RAD51B
CTCF	RAI1
CTCF	RALGPS1
CTCF	RAP1GAP2
CTCF	RAPGEF1
CTCF	RAPGEF4
CTCF	RASGEF1A
CTCF	RASGRF1
CTCF	RBFOX3
CTCF	RBM19
CTCF	RBM39
CTCF	RBMS1
CTCF	RBMS3
CTCF	RBPJ
CTCF	RDX
CTCF	RERE
CTCF	RGS9
CTCF	RHCG
CTCF	RIN3
CTCF	RIPOR1
CTCF	RNF220
CTCF	ROBO1
CTCF	ROR2
CTCF	RP1
CTCF	RPL3
CTCF	RPS6KA2
CTCF	RPTOR
CTCF	RRBP1
CTCF	RYR3
CTCF	S100Z
CTCF	SAMD4A
CTCF	SARDH
CTCF	SCN5A
CTCF	SDK1
CTCF	SDK2
CTCF	SEC14L1
CTCF	SEMA4B
CTCF	SEMA5B
CTCF	SEMA6B
CTCF	SEPTIN9
CTCF	SERGEF
CTCF	SEZ6L
CTCF	SH3KBP1
CTCF	SH3PXD2A
CTCF	SH3PXD2B
CTCF	SHANK2
CTCF	SIPA1L3
CTCF	SLC22A23
CTCF	SLC29A3
CTCF	SLC44A3
CTCF	SLC4A8
CTCF	SLC6A6
CTCF	SLC9A1
CTCF	SLCO3A1
CTCF	SLIT1
CTCF	SMARCA2
CTCF	SMARCC2
CTCF	SMG6
CTCF	SMYD2
CTCF	SMYD3
CTCF	SNX18
CTCF	SORBS1
CTCF	SORCS1
CTCF	SORCS2
CTCF	SORL1
CTCF	SPEG
CTCF	SPIN1
CTCF	SPOCK1
CTCF	SPTB
CTCF	SPTBN4
CTCF	SRC
CTCF	SRGAP3
CTCF	SRPK2
CTCF	ST18
CTCF	ST3GAL1
CTCF	STAB2
CTCF	STAG1
CTCF	STK10
CTCF	STK11
CTCF	STK39
CTCF	SULF1
CTCF	SULF2
CTCF	SV2B
CTCF	SVIL
CTCF	SYN3
CTCF	SYNE1
CTCF	SYNE2
CTCF	TACC1
CTCF	TACC2
CTCF	TACC3
CTCF	TAFA5
CTCF	TBC1D1
CTCF	TBC1D14
CTCF	TCF4
CTCF	TCF7L1
CTCF	TDRD7
CTCF	TENM4
CTCF	TFEB
CTCF	THADA
CTCF	THSD4
CTCF	TIAM1
CTCF	TIAM2
CTCF	TIPRL
CTCF	TLE3
CTCF	TLL2
CTCF	TLN2
CTCF	TMEM131L
CTCF	TMEM132B
CTCF	TMEM163
CTCF	TMEM260
CTCF	TNR
CTCF	TNS1
CTCF	TNS3
CTCF	TOM1L2
CTCF	TOX2
CTCF	TPD52
CTCF	TPRG1
CTCF	TRAPPC9
CTCF	TRIM2
CTCF	TRIO
CTCF	TRO
CTCF	TRPC6
CTCF	TSPAN14
CTCF	TSPAN18
CTCF	TTC7A
CTCF	TTLL5
CTCF	UBASH3B
CTCF	USP7
CTCF	VAV2
CTCF	VGLL4
CTCF	VPS13D
CTCF	WFS1
CTCF	WIPF1
CTCF	WIPF2
CTCF	WNK2
CTCF	WNT5B
CTCF	WWC1
CTCF	XXYLT1
CTCF	XYLT1
CTCF	ZBTB16
CTCF	ZBTB20
CTCF	ZBTB7C
CTCF	ZFAT
CTCF	ZMIZ1
CTCF	ZNF185
CTCF	ZNF329
CTCF	ZNF365
CTCF	ZNF398
CTCF	ZNF407
CTCF	ZNF423
CTCF	ZNF462
CTCF	ZNF763
CTCF	ZNHIT2
CUX1	EEF2
EPAS1	CUX1
FOXA1	CUX1
RUNX1	CUX1
E2F1	AARS1
E2F1	ABCA1
E2F1	ACAP3
E2F1	ACSL1
E2F1	ACTR2
E2F1	ADH6
E2F1	AFF1
E2F1	AK3
E2F1	ALOX5AP
E2F1	AMPD3
E2F1	ANAPC5
E2F1	ANKRD16
E2F1	ANO10
E2F1	ANXA2
E2F1	ANXA2R
E2F1	AP2A1
E2F1	APOLD1
